ID,Anchor
HEL_CA6614AA_AS,R
HEL_CA6615AA_AS,R
HEL_CA6618AA_AS,R
HEL_CA6620AA_AS,R
HEL_CA6622AA_AS,R
HEL_CA6623AA_AS,R
HEL_CA6624AA_AS,R
HEL_CA6625AA_AS,R
HEL_CA6626AA_AS,R
HEL_CA6627AA_AS,R
HEL_CA6628AA_AS,R
HEL_CA6629AA_AS,R
HEL_CA6630AA_AS,R
HEL_CA6633AA_AS,R
HEL_CA6634AA_AS,R
HEL_CA6635AA_AS,R
HEL_CA6638AA_AS,R
HEL_CA6639AA_AS,R
HEL_CA6640AA_AS,R
HEL_CA6642AA_AS,R
HEL_CA6643AA_AS,R
HEL_CA6644AA_AS,R
HEL_CA6645AA_AS,R
HEL_CA6646AA_AS,R
HEL_CA6647AA_AS,R
HEL_CA6649AA_AS,R
HEL_CA6650AA_AS,R
HEL_CA6651AA_AS,R
HEL_CA6653AA_AS,R
HEL_CA6654AA_AS,R
HEL_CA6655AA_AS,R
HEL_CA6657AA_AS,R
HEL_CA6658AA_AS,R
HEL_CA6659AA_AS,R
HEL_CA6661AA_AS,R
HEL_CA6663AA_AS,R
HEL_CA6664AA_AS,R
HEL_CA6665AA_AS,R
HEL_CA6666AA_AS,R
HEL_CA6667AA_AS,R
HEL_CA6668AA_AS,R
HEL_CA6670AA_AS,R
HEL_CA6671AA_AS,R
HEL_CA6672AA_AS,R
HEL_CA6673AA_AS,R
HEL_CA6674AA_AS,R
HEL_CA6675AA_AS,R
HEL_CA6676AA_AS,R
HEL_CA6677AA_AS,R
HEL_CA6678AA_AS,R
HEL_CA6679AA_AS,R
HEL_CA6680AA_AS,R
HEL_CA6681AA_AS,R
HEL_CA6682AA_AS,R
HEL_CA6683AA_AS,R
HEL_CA6685AA_AS,R
HEL_CA6686AA_AS,R
HEL_CA6687AA_AS,R
HEL_CA6688AA_AS,R
HEL_CA6689AA_AS,R
HEL_CA6690AA_AS,R
HEL_CA6691AA_AS,R
HEL_CA6692AA_AS,R
HEL_CA6693AA_AS,R
HEL_CA6694AA_AS,R
HEL_CA6696AA_AS,R
HEL_CA6697AA_AS,R
HEL_CA6699AA_AS,R
HEL_CA6700AA_AS,R
HEL_CA6703AA_AS,R
HEL_CA6704AA_AS,R
HEL_CA6705AA_AS,R
HEL_CA6706AA_AS,R
HEL_CA6707AA_AS,R
HEL_CA6708AA_AS,R
HEL_CA6709AA_AS,R
HEL_CA6710AA_AS,R
HEL_CA6712AA_AS,R
HEL_CA6713AA_AS,R
HEL_CA6714AA_AS,R
HEL_CA6715AA_AS,R
HEL_CA6720AA_AS,R
HEL_CA6721AA_AS,R
HEL_CA6733AA_AS,R
HEL_CA6745AA_AS,R
HEL_CA6751AA_AS,R
HEL_CA6764AA_AS,R
HEL_CA6828AA_AS,R
HEL_CA6831AA_AS,R
HEL_CA6834AA_AS,R
HEL_CA6836AA_AS,R
HEL_CA6837AA_AS,R
HEL_CA6838AA_AS,R
HEL_CA6839AA_AS,R
HEL_CA6840AA_AS,R
HEL_CA6841AA_AS,R
GCA_006438425.1,R
GCA_006438455.1,R
GCA_006438465.1,R
GCA_006438475.1,R
GCA_006439645.1,R
GCA_006439655.1,R
GCA_006439745.1,R
GCA_006439785.1,R
GCA_006439815.1,R
GCA_006439955.1,R
GCA_006440125.1,R
GCA_006440195.1,R
GCA_006440225.1,R
GCA_006440245.1,R
GCA_006440285.1,R
GCA_006440315.1,R
GCA_006440335.1,R
GCA_011456275.1,R
GCA_011456295.1,R
GCA_011456315.1,R
GCA_011456475.1,R
GCA_011456665.1,R
GCA_011456895.1,R
GCA_011457115.1,R
GCA_011457355.1,R
GCA_011457615.1,R
GCA_011457815.1,R
GCA_011458015.1,R
GCA_011458095.1,R
GCA_011458315.1,R
GCA_011462215.1,R
GCA_011462375.1,R
GCA_011462575.1,R
GCA_011462735.1,R
GCA_011462915.1,R
GCA_011463035.1,R
GCA_011463055.1,R
GCA_011463175.1,R
